46168:
 num     #instances         #bytes  class name (module)
34004:             1             16  com.intellij.util.indexing.FileIndexingStateWithExplanation$$Lambda/0x0000009803a9d288
34005:             1             16  com.intellij.util.indexing.IdFilter$3
34006:             1             16  com.intellij.util.indexing.IndexConfiguration$$Lambda/0x000000980286dfc8
34007:             1             16  com.intellij.util.indexing.IndexDataInitializer$Companion
34008:             1             16  com.intellij.util.indexing.IndexInfrastructureVersionBase$$Lambda/0x00000098032791e8
34009:             1             16  com.intellij.util.indexing.IndexInfrastructureVersionBase$$Lambda/0x0000009803541538
34010:             1             16  com.intellij.util.indexing.IndexInfrastructureVersionBase$$Lambda/0x00000098035417b8
34011:             1             16  com.intellij.util.indexing.IndexInfrastructureVersionBase$$Lambda/0x0000009803541ed0
34012:             1             16  com.intellij.util.indexing.IndexUpToDateCheckIn
34013:             1             16  com.intellij.util.indexing.IndexVersion$IndexVersionDiff$1
34014:             1             16  com.intellij.util.indexing.IndexVersionRegistrationSink$$Lambda/0x000000980287f0d0
34015:             1             16  com.intellij.util.indexing.IndexVersionRegistrationSink$$Lambda/0x000000980287f5d8
34016:             1             16  com.intellij.util.indexing.IndexVersionRegistrationSink$$Lambda/0x000000980287fcf0
34017:             1             16  com.intellij.util.indexing.IndexVersionRegistrationSink$$Lambda/0x000000980289fa80
34018:             1             16  com.intellij.util.indexing.IndexableSetContributorModificationTracker$$Lambda/0x00000098033af538
34019:             1             16  com.intellij.util.indexing.IndexingFlag
34020:             1             16  com.intellij.util.indexing.IndexingIteratorsProvider$Companion
34021:             1             16  com.intellij.util.indexing.IndexingProgressReporter$CheckPauseOnlyProgressIndicatorImpl$$Lambda/0x0000009803250730
34022:             1             16  com.intellij.util.indexing.IndexingProgressReporter$CheckPauseOnlyProgressIndicatorImpl$$Lambda/0x0000009803250980
34023:             1             16  com.intellij.util.indexing.IndexingProgressReporter$Companion
34024:             1             16  com.intellij.util.indexing.IndexingReasonExplanationLogger$Companion
34025:             1             16  com.intellij.util.indexing.IndexingStamp$$Lambda/0x0000009802e38800
34026:             1             16  com.intellij.util.indexing.IndexingStampStorageOverFastAttributes
34027:             1             16  com.intellij.util.indexing.IndexingStampStorageOverFastAttributes$$Lambda/0x00000098033c6f18
34028:             1             16  com.intellij.util.indexing.IndexingStampStorageOverFastAttributes$Companion
34029:             1             16  com.intellij.util.indexing.InitialScanningSkipReporter
34030:             1             16  com.intellij.util.indexing.InitialScanningSkipReporter$$Lambda/0x00000098032369b0
34031:             1             16  com.intellij.util.indexing.PerIndexDocumentVersionMap
34032:             1             16  com.intellij.util.indexing.PerProjectIndexingQueue$Companion
34033:             1             16  com.intellij.util.indexing.PerProjectIndexingQueue$QueuedFiles$Companion
34034:             1             16  com.intellij.util.indexing.PerProjectIndexingQueue$QueuedFiles$special$$inlined$map$1
34035:             1             16  com.intellij.util.indexing.PerProjectIndexingQueue$QueuedFiles$special$$inlined$map$1$2
34036:             1             16  com.intellij.util.indexing.PersistentDirtyFilesQueue
34037:             1             16  com.intellij.util.indexing.ProjectEntityIndexingService$Change$Companion
34038:             1             16  com.intellij.util.indexing.ProjectEntityIndexingService$Companion
34039:             1             16  com.intellij.util.indexing.ProjectEntityIndexingService$computeScanningParameters$1$$Lambda/0x00000098042f5118
34040:             1             16  com.intellij.util.indexing.ProjectFileBasedIndexStartupActivity
34041:             1             16  com.intellij.util.indexing.ProjectFileBasedIndexStartupActivity$1
34042:             1             16  com.intellij.util.indexing.ProjectFileBasedIndexStartupActivityScope
34043:             1             16  com.intellij.util.indexing.RefreshIndexableFilesAction
34044:             1             16  com.intellij.util.indexing.ReindexAction
34045:             1             16  com.intellij.util.indexing.RequiredIndexesEvaluator$Companion
34046:             1             16  com.intellij.util.indexing.RequiredIndexesEvaluator$falsePredicate$1
34047:             1             16  com.intellij.util.indexing.RequiredIndexesEvaluator$truePredicate$1
34048:             1             16  com.intellij.util.indexing.RescanIndexesAction
34049:             1             16  com.intellij.util.indexing.StorageGuard$1
34050:             1             16  com.intellij.util.indexing.StorageGuard$2
34051:             1             16  com.intellij.util.indexing.StorageUpdate$1
34052:             1             16  com.intellij.util.indexing.StripedLock
34053:             1             16  com.intellij.util.indexing.TimestampsImmutable$$Lambda/0x0000009803d01f88
34054:             1             16  com.intellij.util.indexing.TimestampsImmutable$Companion
34055:             1             16  com.intellij.util.indexing.TimestampsKeyDescriptor
34056:             1             16  com.intellij.util.indexing.TimestampsKeyDescriptorEx
34057:             1             16  com.intellij.util.indexing.TodoIndexId
34058:             1             16  com.intellij.util.indexing.TodoIndexId$$Lambda/0x0000009802411f28
34059:             1             16  com.intellij.util.indexing.UnindexedFilesFinder$$Lambda/0x0000009803601420
34060:             1             16  com.intellij.util.indexing.UnindexedFilesFinder$$Lambda/0x0000009803603d10
34061:             1             16  com.intellij.util.indexing.UnindexedFilesFinder$$Lambda/0x0000009805f3fad8
34062:             1             16  com.intellij.util.indexing.UnindexedFilesFinder$$Lambda/0x0000009805f3fd38
34063:             1             16  com.intellij.util.indexing.UnindexedFilesScanner$Companion
34064:             1             16  com.intellij.util.indexing.UnindexedFilesScannerExecutorImpl$Companion
34065:             1             16  com.intellij.util.indexing.UnindexedFilesScannerExecutorImpl$nextTaskExecutionAllowed$$inlined$map$1
34066:             1             16  com.intellij.util.indexing.UnindexedFilesScannerExecutorImpl$nextTaskExecutionAllowed$$inlined$map$1$2
34067:             1             16  com.intellij.util.indexing.UnindexedFilesScannerStartupKt$$Lambda/0x000000980320f058
34068:             1             16  com.intellij.util.indexing.contentQueue.IndexUpdateRunner$Companion
34069:             1             16  com.intellij.util.indexing.contentQueue.IndexUpdateRunner$Indexer$Companion
34070:             1             16  com.intellij.util.indexing.contentQueue.IndexingProgressReporter2$Companion
34071:             1             16  com.intellij.util.indexing.contentQueue.dev.IndexWriter$$Lambda/0x00000098051e52a0
34072:             1             16  com.intellij.util.indexing.contentQueue.dev.IndexWriter$Companion
34073:             1             16  com.intellij.util.indexing.contentQueue.dev.MultiThreadedWithSuspendIndexWriter$Companion
34074:             1             16  com.intellij.util.indexing.contentQueue.dev.SameThreadIndexWriter
34075:             1             16  com.intellij.util.indexing.dependencies.AppIndexingDependenciesService$$Lambda/0x0000009803216c18
34076:             1             16  com.intellij.util.indexing.dependencies.AppIndexingDependenciesService$AppIndexingDependenciesTokenImpl
34077:             1             16  com.intellij.util.indexing.dependencies.AppIndexingDependenciesService$Companion
34078:             1             16  com.intellij.util.indexing.dependencies.AppIndexingDependenciesStorage$Companion
34079:             1             16  com.intellij.util.indexing.dependencies.IndexingDependenciesFingerprint$Companion
34080:             1             16  com.intellij.util.indexing.dependencies.IndexingDependenciesStorageBase$Companion
34081:             1             16  com.intellij.util.indexing.dependencies.NullIndexingStamp
34082:             1             16  com.intellij.util.indexing.dependencies.ProjectIndexingDependenciesService$Companion
34083:             1             16  com.intellij.util.indexing.dependencies.ProjectIndexingDependenciesStorage$Companion
34084:             1             16  com.intellij.util.indexing.dependencies.ReadWriteFileIndexingStampImpl$Companion
34085:             1             16  com.intellij.util.indexing.dependencies.RequestFullHeavyScanningToken
34086:             1             16  com.intellij.util.indexing.dependencies.WriteOnlyFileIndexingStampImpl$Companion
34087:             1             16  com.intellij.util.indexing.dependenciesCache.DependenciesIndexedStatusService$$Lambda/0x0000009803548e08
34088:             1             16  com.intellij.util.indexing.dependenciesCache.DependenciesIndexedStatusService$$Lambda/0x000000980356bc60
34089:             1             16  com.intellij.util.indexing.dependenciesCache.DependenciesIndexedStatusService$$Lambda/0x0000009803579a20
34090:             1             16  com.intellij.util.indexing.dependenciesCache.DependenciesIndexedStatusService$MyStatus$$Lambda/0x00000098042f49f0
34091:             1             16  com.intellij.util.indexing.dependenciesCache.ExcludePolicyDescriptor$$Lambda/0x00000098042f4238
34092:             1             16  com.intellij.util.indexing.diagnostic.ChangedFilesPushedDiagnostic
34093:             1             16  com.intellij.util.indexing.diagnostic.ChangedFilesPushedDiagnostic$$Lambda/0x0000009803fa3bd8
34094:             1             16  com.intellij.util.indexing.diagnostic.DumbModeFromScanningTrackerService$1$1
34095:             1             16  com.intellij.util.indexing.diagnostic.IndexDiagnosticDumper$$Lambda/0x00000098032616c8
34096:             1             16  com.intellij.util.indexing.diagnostic.IndexDiagnosticDumper$$Lambda/0x0000009803fa08c8
34097:             1             16  com.intellij.util.indexing.diagnostic.IndexDiagnosticDumper$$Lambda/0x0000009803fa0d58
34098:             1             16  com.intellij.util.indexing.diagnostic.IndexDiagnosticDumper$Companion
34099:             1             16  com.intellij.util.indexing.diagnostic.IndexDiagnosticDumperUtils
34100:             1             16  com.intellij.util.indexing.diagnostic.IndexDiagnosticDumperUtils$$Lambda/0x0000009803a964a8
34101:             1             16  com.intellij.util.indexing.diagnostic.IndexDiagnosticDumperUtils$$Lambda/0x0000009803a96bc8
34102:             1             16  com.intellij.util.indexing.diagnostic.IndexDiagnosticDumperUtils$$Lambda/0x0000009803a97070
34103:             1             16  com.intellij.util.indexing.diagnostic.IndexIdRuleValidator
34104:             1             16  com.intellij.util.indexing.diagnostic.IndexLookupTimingsReporting$$Lambda/0x0000009803e3f978
34105:             1             16  com.intellij.util.indexing.diagnostic.IndexLookupTimingsReporting$IndexOperationAggregatesCollector
